trial_id,resilience_profile,chaos_scenario,trial_num,started_at_utc,ended_at_utc,status,error_message,gatling_request_count,gatling_ok_count,gatling_ko_count,gatling_error_rate,gatling_p50_ms,gatling_p95_ms,gatling_p99_ms,gatling_mean_response_ms,gatling_mean_requests_per_sec,prometheus_error_rate,peak_process_cpu_usage,peak_jvm_heap_used_bytes,cb_recovery_time_seconds,cb_was_open_during_trial,gatling_report_dir
bulkhead__partial_failure__11,bulkhead,partial_failure,11,2026-07-02T21:28:19.675691+00:00,2026-07-02T21:34:06.929163+00:00,ok,,1551,1459,92,0.05931656995486783,10809.0,11412.0,11708.0,10320.0,4.55,,0.05935251798561151,261095424.0,0.04740470903925598,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702212824267
bulkhead__partial_failure__12,bulkhead,partial_failure,12,2026-07-02T21:34:16.947942+00:00,2026-07-02T21:40:09.170394+00:00,ok,,1558,1479,79,0.050706033376123234,10760.0,11409.0,11576.0,10289.0,4.56,,0.09150657229524772,260046848.0,0.04380562505684793,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702213425360
bulkhead__partial_failure__13,bulkhead,partial_failure,13,2026-07-02T21:40:19.180022+00:00,2026-07-02T21:46:13.533849+00:00,ok,,1553,1492,61,0.039278815196394076,10795.0,11419.0,11652.0,10312.0,4.55,,0.04356291068386469,229638144.0,0.08774424996227026,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702214030700
bulkhead__partial_failure__14,bulkhead,partial_failure,14,2026-07-02T21:46:23.554186+00:00,2026-07-02T21:52:13.352186+00:00,ok,,1553,1488,65,0.04185447520927238,10786.0,11439.0,11706.0,10321.0,4.55,,0.1160875160875161,267386880.0,0.006805333076044917,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702214631218
bulkhead__partial_failure__15,bulkhead,partial_failure,15,2026-07-02T21:52:23.362247+00:00,2026-07-02T21:58:10.443459+00:00,ok,,1558,1458,100,0.06418485237483953,10774.0,11480.0,11799.0,10287.0,4.56,,0.03423820004891171,267386880.0,0.006536416010931134,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702215228128
bulkhead__partial_failure__16,bulkhead,partial_failure,16,2026-07-02T21:58:20.456798+00:00,2026-07-02T22:04:09.330039+00:00,ok,,1557,1453,104,0.06679511881824021,10764.0,11434.0,11684.0,10298.0,4.55,,0.06791214339813179,262144000.0,0.0670842919498682,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702215825664
bulkhead__partial_failure__17,bulkhead,partial_failure,17,2026-07-02T22:04:19.349963+00:00,2026-07-02T22:10:19.205154+00:00,ok,,1553,1478,75,0.04829362524146812,10787.0,11466.0,11696.0,10314.0,4.55,,0.04295882053889171,258998272.0,0.061986833927221596,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702220435531
bulkhead__partial_failure__18,bulkhead,partial_failure,18,2026-07-02T22:10:29.219275+00:00,2026-07-02T22:16:29.935584+00:00,ok,,1556,1497,59,0.037917737789203085,10768.0,11431.0,11690.0,10300.0,4.56,,0.06155778894472362,255852544.0,0.04919583396986127,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702221045458
bulkhead__partial_failure__19,bulkhead,partial_failure,19,2026-07-02T22:16:39.946619+00:00,2026-07-02T22:22:33.459147+00:00,ok,,1522,1432,90,0.05913272010512484,10987.0,12028.0,13154.0,10532.0,4.45,,0.37377256889452015,257949696.0,0.04038208303973079,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702221649054
bulkhead__partial_failure__20,bulkhead,partial_failure,20,2026-07-02T22:22:43.476173+00:00,2026-07-02T22:28:42.613917+00:00,ok,,1533,1450,83,0.05414220482713633,10939.0,11709.0,12283.0,10477.0,4.48,,0.12190721649484536,213909496.0,0.03150304197333753,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702222258494
bulkhead__cascading_failure__01,bulkhead,cascading_failure,1,2026-07-02T22:28:52.642431+00:00,2026-07-02T22:34:59.728494+00:00,ok,,814,782,32,0.03931203931203931,21124.0,22472.0,22983.0,19956.0,2.33,,0.03929807217004449,158334976.0,0.04035537492018193,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702222907411
bulkhead__cascading_failure__02,bulkhead,cascading_failure,2,2026-07-02T22:35:09.745557+00:00,2026-07-02T22:41:24.200038+00:00,ok,,812,788,24,0.029556650246305417,21219.0,22288.0,22715.0,20045.0,2.31,,0.06567314978529931,165675008.0,0.07557500002440065,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702223531131
bulkhead__cascading_failure__03,bulkhead,cascading_failure,3,2026-07-02T22:41:34.217335+00:00,2026-07-02T22:47:46.793878+00:00,ok,,826,782,44,0.053268765133171914,20925.0,22163.0,22662.0,19699.0,2.35,,0.04667681380010147,255852544.0,0.05660649994388223,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702224152625
bulkhead__cascading_failure__04,bulkhead,cascading_failure,4,2026-07-02T22:47:56.806745+00:00,2026-07-02T22:54:05.483043+00:00,ok,,815,782,33,0.04049079754601227,21176.0,22404.0,23037.0,20003.0,2.32,,0.03967652261814506,208666624.0,0.050949125085026026,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702224811287
bulkhead__cascading_failure__05,bulkhead,cascading_failure,5,2026-07-02T22:54:15.495956+00:00,2026-07-02T23:00:40.779753+00:00,ok,,810,780,30,0.037037037037037035,21326.0,22497.0,22977.0,20095.0,2.31,,0.05214465937762826,257949696.0,0.03173987497575581,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702225446340
bulkhead__cascading_failure__06,bulkhead,cascading_failure,6,2026-07-02T23:00:50.796056+00:00,2026-07-02T23:07:10.872818+00:00,ok,,816,783,33,0.04044117647058824,21114.0,22358.0,22779.0,19966.0,2.32,,0.042416769420468556,257949696.0,0.05452291702385992,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702230117132
bulkhead__cascading_failure__07,bulkhead,cascading_failure,7,2026-07-02T23:07:20.897465+00:00,2026-07-02T23:13:43.354185+00:00,ok,,800,765,35,0.04375,21405.0,22429.0,22758.0,20352.0,2.27,,0.22877030162412992,255852544.0,0.1305737920338288,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702230747107
bulkhead__cascading_failure__08,bulkhead,cascading_failure,8,2026-07-02T23:13:53.379829+00:00,2026-07-02T23:20:13.955122+00:00,ok,,800,782,18,0.0225,21544.0,22519.0,22915.0,20355.0,2.27,,0.17879417879417878,256901120.0,0.033791332971304655,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702231418959
bulkhead__cascading_failure__09,bulkhead,cascading_failure,9,2026-07-02T23:20:23.977153+00:00,2026-07-02T23:26:47.418095+00:00,ok,,807,789,18,0.022304832713754646,21394.0,22472.0,22814.0,20167.0,2.29,,0.05408869520635734,127230712.0,0.09467395802494138,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702232052411
bulkhead__cascading_failure__10,bulkhead,cascading_failure,10,2026-07-02T23:26:57.433469+00:00,2026-07-02T23:33:13.931665+00:00,ok,,811,785,26,0.032059186189889025,21336.0,22488.0,22823.0,20119.0,2.3,,0.14758800521512386,229638144.0,0.04997429205104709,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702232719289
bulkhead__cascading_failure__11,bulkhead,cascading_failure,11,2026-07-02T23:33:23.957189+00:00,2026-07-03T00:05:18.909289+00:00,ok,,792,731,61,0.07702020202020202,21319.0,27993.0,32064.0,20560.0,2.26,,0.8653061224489796,179306480.0,0.012073791935108602,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260702233345863
bulkhead__cascading_failure__12,bulkhead,cascading_failure,12,2026-07-03T00:05:28.916497+00:00,2026-07-03T00:11:36.845857+00:00,ok,,811,782,29,0.035758323057953144,21284.0,22340.0,22702.0,20039.0,2.3,,0.07377476538060479,185597952.0,0.04211966705042869,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703000543647
bulkhead__cascading_failure__13,bulkhead,cascading_failure,13,2026-07-03T00:11:46.866368+00:00,2026-07-03T00:17:53.877492+00:00,ok,,816,780,36,0.04411764705882353,21117.0,22392.0,22772.0,19954.0,2.32,,0.042073628850488355,143654912.0,0.027618624968454242,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703001201463
bulkhead__cascading_failure__14,bulkhead,cascading_failure,14,2026-07-03T00:18:03.902071+00:00,2026-07-03T00:24:15.545574+00:00,ok,,813,786,27,0.033210332103321034,21241.0,22398.0,22861.0,19995.0,2.32,,0.08353675074586384,202375168.0,0.04705279099289328,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703001823121
bulkhead__cascading_failure__15,bulkhead,cascading_failure,15,2026-07-03T00:24:25.561258+00:00,2026-07-03T00:30:37.072077+00:00,ok,,811,787,24,0.029593094944512947,21279.0,22332.0,22669.0,20042.0,2.31,,0.017663386323492306,210763776.0,0.033275833004154265,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703002444124
bulkhead__cascading_failure__16,bulkhead,cascading_failure,16,2026-07-03T00:30:47.091130+00:00,2026-07-03T00:36:58.034048+00:00,ok,,809,782,27,0.03337453646477132,21326.0,22282.0,22637.0,20090.0,2.3,,0.05791991941576429,256901120.0,0.030149708036333323,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703003105778
bulkhead__cascading_failure__17,bulkhead,cascading_failure,17,2026-07-03T00:37:08.047146+00:00,2026-07-03T00:43:17.987948+00:00,ok,,812,787,25,0.03078817733990148,21272.0,22287.0,22690.0,20029.0,2.32,,0.024728740852889227,255852544.0,0.02812012506183237,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703003726275
bulkhead__cascading_failure__18,bulkhead,cascading_failure,18,2026-07-03T00:43:27.997670+00:00,2026-07-03T00:49:39.327741+00:00,ok,,814,790,24,0.029484029484029485,21261.0,22354.0,22785.0,20043.0,2.31,,0.02012072434607646,254803968.0,0.05092920898459852,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703004345549
bulkhead__cascading_failure__19,bulkhead,cascading_failure,19,2026-07-03T00:49:49.338713+00:00,2026-07-03T00:56:00.899550+00:00,ok,,812,792,20,0.024630541871921183,21213.0,22340.0,22764.0,20002.0,2.31,,0.018209408194233688,256901120.0,0.027020375011488795,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703005008056
bulkhead__cascading_failure__20,bulkhead,cascading_failure,20,2026-07-03T00:56:10.914725+00:00,2026-07-03T01:02:23.551168+00:00,ok,,812,788,24,0.029556650246305417,21215.0,22315.0,22687.0,20057.0,2.31,,0.12287917737789203,256901120.0,0.021449916064739227,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703005629653
retry__service_termination__01,retry,service_termination,1,2026-07-03T01:03:11.178989+00:00,2026-07-03T01:09:36.320779+00:00,ok,,464,0,464,1.0,30131.0,46510.0,46658.0,36070.0,1.23,,0.3333333333333333,142947416.0,0.03900366695597768,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703010318258
retry__service_termination__02,retry,service_termination,2,2026-07-03T01:09:46.341221+00:00,2026-07-03T01:16:12.018402+00:00,ok,,467,0,467,1.0,30118.0,46423.0,46636.0,35762.0,1.25,,0.048357900181018876,165675008.0,0.03619012492708862,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703010954736
retry__service_termination__03,retry,service_termination,3,2026-07-03T01:16:22.035848+00:00,2026-07-03T01:22:46.439376+00:00,ok,,466,0,466,1.0,30137.0,46456.0,46651.0,35750.0,1.24,,0.21535677352637023,217055232.0,0.007849792018532753,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703011629819
retry__service_termination__04,retry,service_termination,4,2026-07-03T01:22:56.455304+00:00,2026-07-03T01:29:14.834801+00:00,ok,,462,0,462,1.0,30183.0,46560.0,46749.0,35984.0,1.24,,0.10561797752808989,221249536.0,0.07744599995203316,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703012300848
retry__service_termination__05,retry,service_termination,5,2026-07-03T01:29:24.849457+00:00,2026-07-03T01:35:51.189789+00:00,ok,,467,0,467,1.0,30150.0,46335.0,46635.0,35815.0,1.25,,0.2804495556717198,229638144.0,0.10471462504938245,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703012934986
retry__service_termination__06,retry,service_termination,6,2026-07-03T01:36:01.213661+00:00,2026-07-03T01:42:33.489650+00:00,ok,,468,0,468,1.0,30105.0,46505.0,46609.0,35663.0,1.24,,0.03640960809102402,229638144.0,0.03863387496676296,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703013615179
retry__service_termination__07,retry,service_termination,7,2026-07-03T01:42:43.506753+00:00,2026-07-03T01:49:14.819668+00:00,ok,,471,0,471,1.0,30104.0,46326.0,46530.0,35416.0,1.25,,0.05253761795460342,230686720.0,0.03512062504887581,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703014255693
retry__service_termination__08,retry,service_termination,8,2026-07-03T01:49:24.836961+00:00,2026-07-03T01:55:51.157466+00:00,ok,,478,0,478,1.0,30094.0,46201.0,46569.0,34923.0,1.28,,0.06095717884130982,232783872.0,0.041455416940152645,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703014935856
retry__service_termination__09,retry,service_termination,9,2026-07-03T01:56:01.166238+00:00,2026-07-03T02:02:25.316888+00:00,ok,,466,0,466,1.0,30094.0,46361.0,46590.0,35808.0,1.25,,0.0565989847715736,234881024.0,0.0475270829629153,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703015610152
retry__service_termination__10,retry,service_termination,10,2026-07-03T02:02:35.332678+00:00,2026-07-03T02:09:00.805065+00:00,ok,,465,0,465,1.0,30092.0,46467.0,46601.0,36031.0,1.24,,0.09779579427413225,235929600.0,0.026001541991718113,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703020243070
retry__service_termination__11,retry,service_termination,11,2026-07-03T02:09:10.823631+00:00,2026-07-03T02:15:39.529696+00:00,ok,,471,0,471,1.0,30110.0,46285.0,46567.0,35562.0,1.25,,0.04165621079046424,234881024.0,0.04520695796236396,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703020921657
retry__service_termination__12,retry,service_termination,12,2026-07-03T02:15:49.545524+00:00,2026-07-03T02:22:15.617778+00:00,ok,,466,0,466,1.0,30104.0,46508.0,46616.0,35927.0,1.24,,0.03755633450175263,233832448.0,0.033555040950886905,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703021558125
retry__service_termination__13,retry,service_termination,13,2026-07-03T02:22:25.630766+00:00,2026-07-03T02:28:50.407587+00:00,ok,,468,0,468,1.0,30097.0,46253.0,46554.0,35672.0,1.24,,0.13438533978111478,234881024.0,0.040476417052559555,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703022233096
retry__service_termination__14,retry,service_termination,14,2026-07-03T02:29:00.428203+00:00,2026-07-03T02:35:25.939914+00:00,ok,,463,0,463,1.0,30102.0,46217.0,46585.0,35981.0,1.23,,0.033797729618163054,235929600.0,0.04395141697023064,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703022908572
retry__service_termination__15,retry,service_termination,15,2026-07-03T02:35:35.967310+00:00,2026-07-03T02:41:58.551575+00:00,ok,,462,0,462,1.0,30107.0,46359.0,46611.0,36072.0,1.24,,0.035759254595819696,235929600.0,0.03989483299665153,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703023543462
retry__service_termination__16,retry,service_termination,16,2026-07-03T02:42:08.558751+00:00,2026-07-03T02:48:33.833259+00:00,ok,,468,0,468,1.0,30087.0,46190.0,46533.0,35659.0,1.24,,0.10958555809814391,235929600.0,0.04947204201016575,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703024216726
retry__service_termination__17,retry,service_termination,17,2026-07-03T02:48:43.846141+00:00,2026-07-03T02:55:07.486379+00:00,ok,,464,0,464,1.0,30109.0,46462.0,46561.0,36097.0,1.24,,0.0274949083503055,233832448.0,0.07928366702981293,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703024851535
retry__service_termination__18,retry,service_termination,18,2026-07-03T02:55:17.503375+00:00,2026-07-03T03:01:45.425018+00:00,ok,,465,0,465,1.0,30113.0,46425.0,46620.0,36063.0,1.24,,0.04078549848942598,232783872.0,0.038909166934899986,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703025527693
retry__service_termination__19,retry,service_termination,19,2026-07-03T03:01:55.435696+00:00,2026-07-03T03:08:21.081785+00:00,ok,,466,0,466,1.0,30108.0,46195.0,46522.0,35863.0,1.24,,0.029655692385021363,234881024.0,0.04923033399973065,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703030203519
retry__service_termination__20,retry,service_termination,20,2026-07-03T03:08:31.088383+00:00,2026-07-03T03:14:57.421770+00:00,ok,,468,0,468,1.0,30098.0,46157.0,46488.0,35660.0,1.25,,0.0310415597742432,235929600.0,0.049805832910351455,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703030840996
retry__latency_injection__01,retry,latency_injection,1,2026-07-03T03:15:07.434529+00:00,2026-07-03T03:21:09.143186+00:00,ok,,770,770,0,0.0,22136.0,23803.0,25866.0,21166.0,2.18,,0.18919610855094726,235929600.0,0.01738724997267127,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703031515183
retry__latency_injection__02,retry,latency_injection,2,2026-07-03T03:21:19.160232+00:00,2026-07-03T03:27:16.269432+00:00,ok,,779,778,1,0.0012836970474967907,22035.0,23848.0,25779.0,20908.0,2.21,,0.0581039755351682,232783872.0,0.010775959002785385,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703032122995
retry__latency_injection__03,retry,latency_injection,3,2026-07-03T03:27:26.282634+00:00,2026-07-03T03:33:27.840911+00:00,ok,,775,774,1,0.0012903225806451613,22137.0,24458.0,26061.0,21050.0,2.18,,0.05528031290743155,232783872.0,0.014056875021196902,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703032731788
retry__latency_injection__04,retry,latency_injection,4,2026-07-03T03:33:37.855525+00:00,2026-07-03T03:39:37.326895+00:00,ok,,782,782,0,0.0,21930.0,24291.0,26172.0,20917.0,2.21,,0.0407491774234371,242221056.0,0.04492700006812811,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703033341753
retry__latency_injection__05,retry,latency_injection,5,2026-07-03T03:39:47.342401+00:00,2026-07-03T03:45:53.851242+00:00,ok,,788,788,0,0.0,21737.0,23415.0,24750.0,20716.0,2.24,,0.08204168893639764,275775488.0,0.04165033297613263,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703033959404
retry__latency_injection__06,retry,latency_injection,6,2026-07-03T03:46:03.865140+00:00,2026-07-03T03:52:10.175756+00:00,ok,,785,785,0,0.0,21776.0,23463.0,25253.0,20763.0,2.22,,0.04555808656036447,254803968.0,0.031632666010409594,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703034614633
retry__latency_injection__07,retry,latency_injection,7,2026-07-03T03:52:20.181258+00:00,2026-07-03T03:58:26.191460+00:00,ok,,784,783,1,0.0012755102040816326,21864.0,23758.0,25181.0,20769.0,2.22,,0.04052026013006503,255852544.0,0.09110554202925414,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703035231273
retry__latency_injection__08,retry,latency_injection,8,2026-07-03T03:58:36.207103+00:00,2026-07-03T04:04:40.338211+00:00,ok,,791,788,3,0.0037926675094816687,21811.0,23216.0,25640.0,20643.0,2.24,,0.09149516488966031,253755392.0,0.06652624998241663,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703035845482
retry__latency_injection__09,retry,latency_injection,9,2026-07-03T04:04:50.347353+00:00,2026-07-03T04:10:50.937750+00:00,ok,,782,782,0,0.0,21915.0,23543.0,24968.0,20828.0,2.22,,0.040254777070063696,253755392.0,0.02426924998871982,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703040458069
retry__latency_injection__10,retry,latency_injection,10,2026-07-03T04:11:00.955075+00:00,2026-07-03T04:17:02.480455+00:00,ok,,789,789,0,0.0,21704.0,23200.0,24574.0,20665.0,2.24,,0.04471238382316001,256901120.0,0.009117875015363097,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703041109019
retry__latency_injection__11,retry,latency_injection,11,2026-07-03T04:17:12.484897+00:00,2026-07-03T04:23:10.296065+00:00,ok,,785,785,0,0.0,21886.0,23388.0,25317.0,20780.0,2.22,,0.04137430437938543,250609664.0,0.0114288330078125,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703041716783
retry__latency_injection__12,retry,latency_injection,12,2026-07-03T04:23:20.310228+00:00,2026-07-03T04:29:19.887028+00:00,ok,,786,786,0,0.0,21831.0,23862.0,25103.0,20789.0,2.23,,0.030948756976154235,254803968.0,0.07793733291327953,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703042324791
retry__latency_injection__13,retry,latency_injection,13,2026-07-03T04:29:29.907875+00:00,2026-07-03T04:35:29.036704+00:00,ok,,785,785,0,0.0,21877.0,23800.0,25620.0,20770.0,2.23,,0.05135340247912978,252706816.0,0.05581900000106543,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703042934958
retry__latency_injection__14,retry,latency_injection,14,2026-07-03T04:35:39.055042+00:00,2026-07-03T04:41:48.608285+00:00,ok,,788,788,0,0.0,21789.0,23414.0,25019.0,20709.0,2.23,,0.06280644408125147,293601280.0,0.04780000005848706,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703043552626
retry__latency_injection__15,retry,latency_injection,15,2026-07-03T04:41:58.620758+00:00,2026-07-03T04:48:04.318811+00:00,ok,,783,783,0,0.0,21860.0,24042.0,25421.0,20817.0,2.21,,0.39833795013850415,166723584.0,0.04085608304012567,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703044209120
retry__latency_injection__16,retry,latency_injection,16,2026-07-03T04:48:14.341041+00:00,2026-07-03T04:54:17.833757+00:00,ok,,786,786,0,0.0,21804.0,23286.0,24949.0,20751.0,2.23,,0.02553191489361702,254803968.0,0.024192042066715658,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703044824545
retry__latency_injection__17,retry,latency_injection,17,2026-07-03T04:54:27.847176+00:00,2026-07-03T05:00:31.440407+00:00,ok,,780,779,1,0.001282051282051282,21906.0,23983.0,25435.0,20887.0,2.22,,0.08770576131687242,253755392.0,0.030812500044703484,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703045437541
retry__latency_injection__18,retry,latency_injection,18,2026-07-03T05:00:41.460589+00:00,2026-07-03T05:06:44.176028+00:00,ok,,787,785,2,0.0025412960609911056,21868.0,23403.0,25161.0,20735.0,2.24,,0.025166923472008218,251658240.0,0.031959917047061026,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703050050537
retry__latency_injection__19,retry,latency_injection,19,2026-07-03T05:06:54.194987+00:00,2026-07-03T05:12:59.611591+00:00,ok,,790,790,0,0.0,21828.0,23151.0,24561.0,20642.0,2.23,,0.05337439055683859,250609664.0,0.043585625011473894,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703050703346
retry__latency_injection__20,retry,latency_injection,20,2026-07-03T05:13:09.628937+00:00,2026-07-03T05:19:10.274446+00:00,ok,,780,780,0,0.0,22039.0,23744.0,25362.0,20894.0,2.22,,0.07595573440643863,252706816.0,0.029302582959644496,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703051317288
retry__partial_failure__01,retry,partial_failure,1,2026-07-03T05:19:20.287247+00:00,2026-07-03T05:25:10.592560+00:00,ok,,1465,1465,0,0.0,11234.0,13133.0,14839.0,10941.0,4.3,,0.034760705289672546,249561088.0,0.027043750043958426,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703051927941
retry__partial_failure__02,retry,partial_failure,2,2026-07-03T05:25:20.610052+00:00,2026-07-03T05:31:10.115683+00:00,ok,,1482,1482,0,0.0,11139.0,12520.0,14396.0,10814.0,4.35,,0.06874842608914632,253755392.0,0.007067542057484388,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703052528114
retry__partial_failure__03,retry,partial_failure,3,2026-07-03T05:31:20.129256+00:00,2026-07-03T05:37:07.575581+00:00,ok,,1465,1465,0,0.0,11301.0,12788.0,15050.0,10960.0,4.28,,0.059046177138531414,249561088.0,0.009704250027425587,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703053124130
retry__partial_failure__04,retry,partial_failure,4,2026-07-03T05:37:17.589612+00:00,2026-07-03T05:43:02.866081+00:00,ok,,1491,1491,0,0.0,11075.0,12418.0,14390.0,10731.0,4.37,,0.035371399696816574,328204288.0,0.015279665938578546,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703053721526
retry__partial_failure__05,retry,partial_failure,5,2026-07-03T05:43:12.879439+00:00,2026-07-03T05:49:00.088731+00:00,ok,,1464,1464,0,0.0,11303.0,12941.0,14637.0,10957.0,4.27,,0.06342813994462623,322961408.0,0.01013108401093632,False,/Users/pavan-work/Desktop/projects/dissertation-chaos/gatling/target/gatling/ordersimulation-20260703054316760
